objectid,year,agency,unit_id,fire_name,local_incident_number,alarm_date,containment_date,cause,collection_method,management_objective,gis_calculated_acres,irwin_id,shape_area,shape_length,days_to_contain
15488,1958,USF,BDF, ,00000000,,,14,0,1,95.41628,nan,565903.18359375,3063.36732108647,
15489,1958,USF,ENF, ,00000000,,,14,0,1,1170.445,nan,7796547.66015625,11556.6475794823,
15490,1958,CDF,RRU,MT. RUSSELL,00000000,,,14,0,1,587.0443,nan,3456882.1875,7714.56532433427,
15491,1958,CDF,RRU,MT. VERNON,00000000,,,14,0,1,434.9355,nan,2567327.91015625,9006.42500421054,
15492,1958,CDF,RRU,YEAGER,00000000,,,14,0,1,1144.586,nan,6730505.07421875,14985.756114128,
15493,1958,CDF,RRU,GILMAN #2,00000000,,,14,0,1,398.8586,nan,2345265.3984375,6866.92494743015,
15494,1958,CDF,SHU,BLUE MT. ESCAPE,00000000,,,14,0,1,5365.402,nan,37671371.4609375,25693.6928819436,
15495,1958,CDF,SHU,GRANT SCHOOL,00000000,,,14,0,1,820.7399,nan,5761358.265625,10875.6093367369,
15496,1958,CDF,SHU,LIGHTNING #29,00000000,,,14,0,1,262.8849,nan,1839131.39453125,17937.9435576229,
15497,1958,CDF,SHU,LOOMIS CORNERS,00000000,,,14,0,1,428.4485,nan,3009346.70703125,8269.96656073596,
15498,1958,CDF,SHU,BLUE MTN ESCAPE,00000000,,,14,0,1,1365.563,nan,9593356.7578125,13243.8162211566,
15499,1958,CDF,TGU,LIGHTNING #24,00000000,,,14,0,1,611.684,nan,4263760.10546875,10105.8164930248,
15500,1958,CDF,TGU,LIGHTNING #24,00000000,,,14,0,1,589.4384,nan,4108612.484375,9976.15260457748,
15501,1958,CDF,TGU,LIGHTNING #3,00000000,,,14,0,1,109.0305,nan,757098.0390625,4227.74386933822,
15502,1958,CDF,TGU,OWENS,00000000,,,14,0,1,908.6616,nan,6309922.59375,13739.1565417874,
15503,1958,CDF,TGU,ROBINSON,00000000,,,14,0,1,411.4171,nan,2836438.8359375,9508.82089445242,
15504,1958,CDF,BDU,COTTONWOOD,00000000,,,14,0,1,588.4479,nan,3483019.11328125,8616.26947305954,
15505,1958,CDF,BDU,POLE LINE,00000000,,,14,0,1,3960.098,nan,23413105.3867188,31083.8511919221,
15506,1958,CCO,VNC,BREA CANYON,00000000,,,14,0,1,1244.105,nan,7395011.8046875,24162.2036396213,
15507,1958,CDF,MEU,ALDER CREEK,00000000,,,14,0,1,427.7921,nan,2869683.67578125,7165.84607803613,
15508,1958,CDF,AEU,ARROYO SECO NO. 6,00000000,,,14,0,1,435.8812,nan,2876978.05859375,9664.40510150971,
15509,1958,CDF,LNU,B. BISHOP 950 ESCAPE,00000000,,,14,0,1,300.5108,nan,1992707.796875,5461.25410863084,
15510,1958,CDF,MEU,BRYANT,00000000,,,14,0,1,551.747,nan,3741454.29296875,8407.35363673155,
15511,1958,CDF,HUU,DAN HUNTER,00000000,,,14,0,1,1041.64,nan,7254418.3515625,14108.5771130944,
15512,1958,CDF,BTU,DEADMAN SPRINGS,00000000,,,14,0,1,722.6528,nan,4946823.4921875,9154.87989535769,
15513,1958,CDF,HUU,DOLORES FEARRIEN #2,00000000,,,14,0,1,1470.335,nan,10255114.2382813,20194.2275020313,
15514,1958,CDF,HUU,E. O. EDLUND,00000000,,,14,0,1,713.4951,nan,4955706.55078125,12386.9483751887,
15515,1958,CDF,HUU,ED LEWIS #3,00000000,,,14,0,1,625.8997,nan,4366961.44140625,12633.9255677732,
15516,1958,CDF,SKU,BOGUS MOUNTAIN,00000000,,,14,0,1,875.0277,nan,6388392.24609375,14134.4534806424,
15517,1958,CDF,SKU,CARDOZA,00000000,,,14,0,1,506.6058,nan,3704832.17578125,7865.67044775158,
15518,1958,CCO,LAC, ,00000000,,,14,0,1,55.94341,nan,328640.828125,3108.79988467017,
15519,1958,CCO,LAC, ,00000000,,,14,0,1,106.9469,nan,633549.05078125,4050.95443626178,
15520,1958,CCO,LAC, ,00000000,,,14,0,1,4239.663,nan,25097705.1367188,30626.8907697569,
15521,1958,CCO,LAC, ,00000000,,,14,0,1,18119.69,nan,107142215.644531,67814.8289932362,
15522,1958,USF,CNF, ,00000000,,,9,0,1,38.67497,nan,225414.84765625,2175.65174325559,
15523,1958,USF,CNF, ,00000000,,,14,0,1,241.381,nan,1391443.3671875,5731.06991074217,
15524,1958,USF,CNF, ,00000000,,,9,0,1,175.119,nan,1002603.3828125,6401.21703810734,
15525,1958,USF,CNF, ,00000000,,,9,0,1,71.44748,nan,408546.74609375,3104.34014533489,
15526,1958,USF,CNF, ,00000000,,,9,0,1,132.5099,nan,772361.63671875,4447.75632023247,
15527,1958,CDF,MVU,HAUSER #2,00000000,,,9,0,1,750.4275,nan,4296189.5703125,13056.0783922138,
15528,1958,USF,CNF, ,00000000,,,14,0,1,200.5641,nan,1169023.68359375,4608.26484290594,
15529,1958,USF,CNF, ,00000000,,,14,0,1,11774.59,nan,68702186.46875,41297.4983201999,
15530,1958,USF,MDF,PARKER CR.,00000000,,,1,0,1,1272.107,nan,9173771.57421875,20983.8543147338,
15531,1958,USF,SRF,FOUNTAIN,00000000,,,9,0,1,2.091043,nan,14824.75,432.167554812864,
15532,1958,USF,SRF,RODEO,00000000,,,9,0,1,5.97492,nan,41552.9921875,723.535063432756,
15533,1958,USF,CNF,STEWARD,00000000,,,14,0,1,68105.9,nan,397990273.828125,111480.794840171,
15534,1958,USF,KNF,STANLEY,00000000,,,9,0,1,123.2496,nan,900109.41015625,4146.40718883632,
15535,1958,USF,MNF,OVENLID,00000000,,,1,0,1,371.6995,nan,2568089.1875,6873.06315854023,
15536,1958,USF,ANF,DAM,00000000,,,14,0,1,147.4947,nan,873920.26171875,4066.33168811803,
